"Beverage ID";"Ingredient ID";"Country";"Ingredient";"Ingredient Category";"Labels";"Stage";"Impact Category";"Indicator";"Unit";"Value";"Value Unit";"Monetary Value";"Reference";"Salepoint"
"Caf�, Klee";"Conventional Brazilian Coffee";"Switzerland";"Coffee";"Arabica";"none";"Retail-to-Waste|Transport, Road|Waste-collection, 21 metric ton|none";"Environment";"Water consumption";"m3";0.00000003246660913976413;"CHF2023/kg";0.00000004460972268106179;"Ecoinvent (3.8), ReCiPe 2016 Midpoint (H),transport, freight, light commercial vehicle (Switzerland), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Lausanne EPFL to recycling centre (Switzerland), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Agricultural land occupation";"m2a";0.00000018894419226440894;"CHF2023/kg";0;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Global warming";"kg CO2 eq";0.000035984287367978995;"CHF2023/kg";0.000006059565169310304;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Fossil resource scarcity";"kg oil eq";0.000011613386810737057;"CHF2023/kg";0.000005518965420493653;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0.00000022926891766115803;"CHF2023/kg";0.000000009876934769349071;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Freshwater eutrophication";"kg P eq";0.000000001396729557828725;"CHF2023/kg";0.0000003015779326808889;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Human toxicity";"kg 1,4-DCB";0.0000024747047044692367;"CHF2023/kg";0;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Ionising radiation";"kg U235-Eq";0.0000020931915588111;"CHF2023/kg";0.0000001205207262875048;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0.0000002348668905667943;"CHF2023/kg";0.00000000046101637223843;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Marine eutrophication";"kg N eq";0.00000023746145160428845;"CHF2023/kg";0.0000035571491090413453;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Metal depletion";"kg Fe eq";0.0000019987038500181386;"CHF2023/kg";0;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Natural land transformation";"m2";0.000000011810220621471718;"CHF2023/kg";0;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0.0000000000056971345564371145;"CHF2023/kg";0.000000000340781484474747;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Fine particulate matter formation";"kg PM10 eq";0.0000002660983500433188;"CHF2023/kg";0;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Photochemical oxidant formation";"kg NMVOC";0.0000006969028234441225;"CHF2023/kg";0.000002179055047597299;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Terrestrial acidification";"kg SO2 eq";0.0000008014374537172499;"CHF2023/kg";0.0000039907784886781;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0.0000000019716698986343335;"CHF2023/kg";0.00000000000061107766530619;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Urban land occupation";"m2a";0.00000008754895708471326;"CHF2023/kg";0.000000003730015582032174;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Storage-to-Port|Transport, Road|Lorry 7.5-16 metric ton|EURO5";"Environment";"Water consumption";"m3";0.000000011315908517650932;"CHF2023/kg";0.000000015548268027732213;" Ecoinvent (3.8), ReCiPe 2016 Midpoint (H), transport, freight, lorry 7.5-16 metric ton, EURO5 (Brazil), Fonctional Unit: 1.0 t*km; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024; Hypothesis, Minas Gerais to Santos port (Brazil), Google maps, 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Consumption";"Health";"Aldicarb";"mg/kg";0.00045;"CHF2023/kg";0.00012050039229975057;"Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2016; World Bank, Inflation (annual %), 2024; Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2016; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Consumption";"Health";"Azoxystrobin";"mg/kg";0.00013499999999999997;"CHF2023/kg";0;"Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2016; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Consumption";"Health";"Boscalid";"mg/kg";0.000225;"CHF2023/kg";0.000006531753517791265;"Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2016; World Bank, Inflation (annual %), 2024; Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2018; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Consumption";"Health";"Buprofezin";"mg/kg";0.0018;"CHF2023/kg";0.00005615913344834056;"Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2016; World Bank, Inflation (annual %), 2024; Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2019; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Consumption";"Health";"Carbendazim";"mg/kg";0.00045;"CHF2023/kg";0.0000018130846063619877;"Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2016; World Bank, Inflation (annual %), 2024; Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2020; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Consumption";"Health";"Carbofuran";"mg/kg";0.00045;"CHF2023/kg";0.000042165839435136494;"Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2016; World Bank, Inflation (annual %), 2024; Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2021; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
"Caf�, Klee";"Conventional Brazilian Coffee";"Brazil";"Coffee";"Arabica";"none";"Consumption";"Health";"Chlorantraniliprole";"mg/kg";0.000225;"CHF2023/kg";0.00000006973402332161493;"Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2016; World Bank, Inflation (annual %), 2024; Sustainability Impact Metrics (a spin-off of Delft University of Technology), Consumer Health: internalities of food in economics and I-eco-costs, 2022; European Central Bank, Eurosystem, US dollar (USD), 2024";"EPFL, Rolex centre, Le Klee"
